id,Movie,Production Company
6328,327383,50813
6329,93350,10565
6330,6972,289
6331,54662,7307
6332,10077,87848
6333,126889,1645
6334,210940,16733
6335,47386,24259
6336,31048,5113
6337,3597,1464
6338,47795,7254
6339,21968,6194
6340,121401,71158
6341,86768,37648
6342,63831,11921
6343,53128,8943
6344,258751,10015
6345,27351,328
6346,20107,2224
6347,9079,306
6348,27114,6
6349,15468,22165
6350,9904,58325
6351,17241,76101
6352,51739,11846
6353,56533,6194
6354,24426,4308
6355,96132,23531
6356,11472,436
6357,67367,11911
6358,298158,29493
6359,122192,9066
6360,811,23276
6361,1723,441
6362,32635,94763
6363,35651,18367
6364,181533,20478
6365,302026,72665
6366,5924,4928
6367,9314,9998
6368,57201,37382
6369,25087,10354
6370,157787,6896
6371,444193,90077
6372,17566,3341
6373,43023,5094
6374,38317,46222
6375,25450,8856
6376,40028,2760
6377,75341,7911
6378,2750,2452
6379,9793,2890
6380,290656,87826
6381,43912,3470
6382,10586,457
6383,349028,59559
6384,344170,79082
6385,18467,23375
6386,11321,1423
6387,193650,5370
6388,74525,19014
6389,16993,441
6390,601,33
6391,53853,8411
6392,40850,5820
6393,3780,2680
6394,347264,72414
6395,46738,7272
6396,16444,3192
6397,271714,1246
6398,302036,37955
6399,27443,5426
6400,40060,80761
6401,244268,39024
6402,99,82
6403,101330,52921
6404,27461,4
6405,26149,53009
6406,82501,11620
6407,38962,1314
6408,13728,83
6409,45227,5120
6410,121895,16772
6411,42634,4051
6412,59895,4928
6413,27681,14585
6414,56391,14599
6415,43211,18283
6416,212713,6194
6417,63260,1131
6418,15534,51597
6419,8916,521
6420,172972,3619
6421,11917,2061
6422,17057,441
6423,182228,1371
6424,24254,3496
6425,4580,20846
6426,36243,74807
6427,7863,11840
6428,84508,9303
6429,376660,18
6430,68360,3040
6431,11930,1472
6432,8852,33
6433,11296,559
6434,27224,13945
6435,105077,3585
6436,13312,2673
6437,270015,5
6438,62764,7295
6439,64944,78505
6440,15263,2532
6441,47466,11586
6442,578,33
6443,345922,12
6444,14137,68353
6445,63773,29386
6446,22779,60
6447,117550,4799
6448,98586,10073
6449,225044,17091
6450,9343,10869
6451,198663,12292
6452,71859,288
6453,307649,42877
6454,45019,58247
6455,4703,1722
6456,234868,2650
6457,44661,4009
6458,10011,94575
6459,429174,191
6460,41277,7828
6461,319924,48861
6462,11376,191
6463,39358,11245
6464,294254,3672
6465,423377,22062
6466,838,1
6467,8584,9195
6468,30709,8411
6469,2990,10210
6470,123109,7396
6471,26955,94847
6472,151509,83441
6473,61578,718
6474,118953,4395
6475,1554,42043
6476,28304,4
6477,16432,44828
6478,32932,5454
6479,961,12190
6480,126315,14532
6481,330431,7435
6482,858,559
6483,262338,18230
6484,41619,2192
6485,15486,14591
6486,10071,559
6487,59935,76149
6488,74510,40268
6489,329440,69579
6490,61578,591
6491,1938,6
6492,134238,6194
6493,259358,4595
6494,173662,306
6495,290825,16301
6496,61473,3235
6497,256311,2352
6498,40826,16428
6499,49521,78685
6500,35001,6
6501,192558,3522
6502,32601,12420
6503,206296,20671
6504,399219,32930
6505,41552,8411
6506,268321,5388
6507,70074,7625
6508,47200,318
6509,348320,57851
6510,230179,19639
6511,55283,16424
6512,10604,306
6513,101669,18950
6514,17654,20668
6515,96713,6194
6516,38982,5
6517,354979,290
6518,29286,33
6519,126832,3324
6520,461615,11671
6521,106136,66209
6522,56947,635
6523,32021,2166
6524,16066,3130
6525,16074,12363
6526,15013,7646
6527,285946,4395
6528,524,33
6529,10611,8411
6530,33556,5129
6531,167,840
6532,84228,26610
6533,340027,42101
6534,61049,4
6535,38282,3578
6536,266285,17748
6537,284537,13240
6538,60307,711
6539,158015,18065
6540,81182,248
6541,43321,13700
6542,348389,89545
6543,7249,29500
6544,27079,58565
6545,39414,10559
6546,216363,5070
6547,9540,806
6548,8332,2051
6549,459295,59811
6550,9613,22209
6551,188468,6194
6552,5559,1903
6553,365065,66162
6554,49850,2278
6555,153854,26251
6556,68123,1787
6557,14372,4753
6558,27703,12778
6559,41759,12
6560,19594,306
6561,15616,813
6562,17074,2785
6563,15640,20793
6564,91390,14
6565,376252,11420
6566,43808,8411
6567,638,236
6568,54523,15868
6569,31344,9185
6570,29492,4956
6571,39001,4063
6572,197089,310
6573,10775,5552
6574,233208,27127
6575,18801,236
6576,384450,74136
6577,271404,10936
6578,30973,10169
6579,10947,3213
6580,25143,1266
6581,47794,75035
6582,59408,74197
6583,47739,6194
6584,508,10163
6585,12606,4
6586,77922,68319
6587,77010,7996
6588,580,33
6589,35856,23437
6590,52122,4
6591,1369,559
6592,323370,3176
6593,2135,27
6594,19754,3671
6595,89720,36785
6596,76788,7990
6597,210047,20313
6598,17669,6438
6599,5237,927
6600,339148,14912
6601,8776,2501
6602,193387,9228
6603,66756,5798
6604,237672,63178
6605,13986,1569
6606,247500,19138
6607,21752,11446
6608,13486,4792
6609,193756,22610
6610,37932,22573
6611,327982,21179
6612,343283,7834
6613,170234,8411
6614,67162,3166
6615,182127,2726
6616,1969,3823
6617,128089,21446
6618,245891,491
6619,177155,26106
6620,655,1448
6621,286873,24143
6622,47794,14235
6623,11159,236
6624,102629,11647
6625,9914,3495
6626,35337,11561
6627,11516,254
6628,36960,63457
6629,430365,2902
6630,39176,41
6631,245775,19037
6632,67102,4581
6633,88036,559
6634,77079,1701
6635,29896,36158
6636,94739,73765
6637,28071,4948
6638,378485,81248
6639,2259,118
6640,36612,6194
6641,49074,16434
6642,26558,3052
6643,23805,5
6644,35651,5358
6645,13436,6018
6646,15464,3750
6647,31011,2366
6648,24634,33
6649,382873,36748
6650,38982,6313
6651,245703,19246
6652,10303,3470
6653,91477,8411
6654,17015,288
6655,319999,73744
6656,38404,5699
6657,41164,6033
6658,9102,7958
6659,29952,74895
6660,315664,892
6661,94468,78039
6662,345775,11795
6663,28739,25947
6664,9841,3294
6665,29483,4958
6666,322,79
6667,47959,3502
6668,254268,6720
6669,39845,1208
6670,30946,23587
6671,26486,10227
6672,329805,2612
6673,216374,5357
6674,23823,3635
6675,136743,66079
6676,97614,846
6677,19918,4634
6678,126516,5070
6679,28417,310
6680,10050,53009
6681,20075,3741
6682,8471,289
6683,376501,79324
6684,265208,972
6685,53256,10947
6686,356500,61922
6687,14016,5632
6688,148284,7135
6689,9314,18947
6690,124470,15160
6691,34838,36765
6692,47324,62478
6693,16151,18722
6694,88818,3324
6695,59231,4051
6696,194101,7281
6697,3172,16061
6698,120303,20974
6699,67,4508
6700,73775,13653
6701,73775,5766
6702,13842,6548
6703,77875,10254
6704,243683,2378
6705,201124,5181
6706,51434,23684
6707,21208,1786
6708,211139,35746
6709,26503,11398
6710,18392,21085
6711,56601,19905
6712,300155,11199
6713,112304,23320
6714,10087,15671
6715,336845,6823
6716,2009,73925
6717,51357,13913
6718,1497,2521
6719,289010,31149
6720,408537,6639
6721,198663,8569
6722,47943,744
6723,47144,393
6724,369603,12991
6725,184578,70591
6726,120747,6194
6727,99567,14029
6728,198130,17653
6729,17644,91005
6730,47003,4630
6731,10797,13210
6732,9703,10308
6733,71329,7025
6734,19552,18367
6735,132122,10673
6736,10948,3166
6737,25919,2224
6738,356842,50079
6739,46513,3449
6740,41283,5490
6741,331962,49153
6742,341745,2125
6743,53857,8411
6744,2143,984
6745,14752,2934
6746,390376,7157
6747,10409,2081
6748,93350,316
6749,243935,44308
6750,16342,3272
6751,8342,85740
6752,13374,19925
6753,74777,24562
6754,377587,45431
6755,12476,3772
6756,39358,6111
6757,59678,9349
6758,15734,4
6759,26962,19528
6760,9555,2948
6761,18206,308
6762,117251,34981
6763,300,5358
6764,37686,56
6765,38303,9195
6766,248087,3219
6767,16938,3238
6768,172828,1974
6769,84569,8421
6770,28527,865
6771,334074,54409
6772,197788,10852
6773,28155,17069
6774,55720,1089
6775,57918,6126
6776,8652,684
6777,380731,13708
6778,11172,79
6779,241258,7437
6780,11600,3097
6781,399790,5056
6782,88018,2
6783,320910,35124
6784,259358,588
6785,48231,2728
6786,14429,81132
6787,80473,10348
6788,52021,1370
6789,53219,3166
6790,58905,4
6791,322443,21817
6792,204765,19491
6793,89008,1962
6794,29786,4
6795,102197,6453
6796,32868,20729
6797,133448,5996
6798,19325,14
6799,137145,68937
6800,41360,21593
6801,105539,76902
6802,88273,320
6803,2291,14723
6804,36736,1538
6805,44256,22397
6806,18836,12527
6807,84626,17385
6808,63831,779
6809,11058,18620
6810,16652,87859
6811,2262,16814
6812,31003,15231
6813,11354,12
6814,31919,1010
6815,208434,8411
6816,347666,29566
6817,103332,43
6818,33472,10330
6819,146322,542
6820,28293,6
6821,19335,5
6822,18506,1558
6823,105254,7445
6824,263855,39703
6825,53767,78246
6826,42215,33
6827,68737,40112
6828,49524,552
6829,476,251
6830,57201,37381
6831,2454,11440
6832,44012,42044
6833,251232,40540
6834,47943,24476
6835,242683,4
6836,39938,6
6837,1966,19116
6838,284189,76733
6839,76341,2537
6840,124680,28273
6841,276401,10425
6842,276220,20769
6843,345775,309
6844,28417,11935
6845,15036,6301
6846,44027,5958
6847,31472,1314
6848,300601,9335
6849,397365,79479
6850,83185,72870
6851,17238,13715
6852,6976,16593
6853,105,56
6854,76788,7135
6855,30943,441
6856,316885,76345
6857,49712,22806
6858,2805,1240
6859,42521,4660
6860,19042,8411
6861,20164,6339
6862,32855,6194
6863,3089,1317
6864,369883,1632
6865,15907,5329
6866,146712,16442
6867,36960,63458
6868,28061,52537
6869,151826,15671
6870,14815,8411
6871,255343,20339
6872,108712,59620
6873,96935,641
6874,154537,16258
6875,9885,6016
6876,33015,12190
6877,92285,5
6878,31342,27
6879,436343,11008
6880,44257,278
6881,103620,2577
6882,34082,5409
6883,326874,58534
6884,87992,6159
6885,75137,5171
6886,170689,13319
6887,3577,1479
6888,28820,4269
6889,342588,31058
6890,15043,3018
6891,11633,3360
6892,22371,3213
6893,324670,8858
6894,74103,7749
6895,10096,19636
6896,300,9
6897,1833,436
6898,13794,50842
6899,14527,806
6900,308174,2254
6901,32038,15979
6902,13549,7508
6903,152748,14636
6904,58704,5542
6905,31561,14029
6906,27917,14377
6907,36335,4927
6908,376047,72730
6909,210910,29365
6910,42216,35140
6911,337107,11921
6912,34840,18367
6913,10077,1403
6914,75300,8081
6915,14979,10254
6916,75174,11278
6917,32038,20178
6918,46368,22934
6919,329712,4176
6920,61984,12384
6921,193435,4928
6922,985,17877
6923,29825,126
6924,2567,19116
6925,333091,3572
6926,270403,74575
6927,36758,31080
6928,346443,15316
6929,200727,1266
6930,369033,18852
6931,53256,1972
6932,638,373
6933,14419,2908
6934,8014,6586
6935,241927,61411
6936,46145,77826
6937,10204,19481
6938,37308,8425
6939,176,23019
6940,413279,420
6941,29117,6194
6942,1691,1633
6943,15189,27
6944,8882,2683
6945,53358,38016
6946,41599,306
6947,39781,10161
6948,37817,13969
6949,4887,1760
6950,10796,48772
6951,112973,1382
6952,85435,7584
6953,177566,1311
6954,85648,33
6955,1443,70
6956,78364,5
6957,190955,5358
6958,18613,805
6959,9890,2609
6960,27621,2
6961,369406,29506
6962,215928,28602
6963,1561,6116
6964,11362,7693
6965,12289,656
6966,65035,5171
6967,11704,90400
6968,76200,2508
6969,540,769
6970,63493,21901
6971,10047,5
6972,23107,6194
6973,14878,2984
6974,69,86
6975,921,23
6976,57816,22467
6977,11358,23940
6978,68050,46391
6979,50549,306
6980,3291,14175
6981,399798,21683
6982,85656,22875
6983,347127,57029
6984,352186,10255
6985,46992,718
6986,114982,5358
6987,8471,54651
6988,43882,11865
6989,1640,25432
6990,228290,20416
6991,10320,7
6992,104172,37985
6993,122081,17719
6994,37645,6896
6995,44155,1115
6996,4344,2091
6997,38317,8411
6998,72199,14599
6999,54662,7306
7000,18530,23487
7001,103396,11901
7002,202241,3268
7003,371462,5353
7004,11959,19029
7005,16077,694
7006,319073,7281
7007,316154,13184
7008,20357,288
7009,408537,9974
7010,284013,28443
7011,19209,441
7012,58547,34035
7013,44932,15673
7014,9016,10217
7015,9827,14
7016,83114,17365
7017,316042,72933
7018,54796,4056
7019,76600,22213
7020,57209,8549
7021,2565,56
7022,195796,17811
7023,10077,16850
7024,630,31892
7025,190341,18190
7026,406449,76035
7027,52270,306
7028,20983,3876
7029,15022,21026
7030,181533,306
7031,53406,5109
7032,76609,4176
7033,158598,12719
7034,44115,9349
7035,85009,35839
7036,11172,19813
7037,339530,17009
7038,493,12145
7039,285245,16498
7040,9613,46695
7041,30363,4606
7042,121998,2441
7043,82368,8894
7044,455661,18359
7045,14527,19090
7046,82687,6277
7047,82687,4
7048,213681,1756
7049,153141,6098
7050,92269,53785
7051,9667,846
7052,18747,3029
7053,310568,74857
7054,14489,3681
7055,158990,318
7056,301875,41077
7057,77625,26688
7058,360603,64216
7059,88005,10039
7060,253337,21591
7061,62978,20550
7062,26505,5358
7063,91690,6519
7064,7445,11370
7065,408203,29062
7066,58309,42202
7067,84336,5267
7068,116312,1183
7069,28938,336
7070,342917,2785
7071,190955,34782
7072,91961,6194
7073,167021,10769
7074,122019,18010
7075,226354,10283
7076,89492,10105
7077,8014,13198
7078,32043,33
7079,43016,35265
7080,215741,48689
7081,71700,1676
7082,17745,915
7083,201765,10130
7084,76059,12042
7085,4762,1407
7086,253235,97
7087,2274,306
7088,166076,2785
7089,482,8411
7090,312831,67259
7091,20123,3719
7092,58462,11952
7093,19812,3676
7094,258480,1422
7095,28303,7698
7096,105325,6125
7097,18741,8039
7098,248469,16628
7099,309809,60658
7100,359412,3604
7101,84626,888
7102,10033,94719
7103,5899,88920
7104,125623,591
7105,286567,290
7106,1116,12696
7107,198795,73800
7108,103620,5358
7109,9717,8775
7110,33851,8888
7111,9885,6017
7112,14137,2870
7113,255491,20990
7114,159770,72063
7115,351242,18346
7116,218508,5906
7117,82679,4
7118,117534,7762
7119,41831,41
7120,25626,14714
7121,125945,94
7122,83666,25626
7123,246741,2372
7124,190955,34774
7125,378446,591
7126,21052,1811
7127,61341,5122
7128,209271,13045
7129,42345,64771
7130,38317,8000
7131,10070,48688
7132,9541,267
7133,16560,3195
7134,17170,67823
7135,291413,11565
7136,129115,81895
7137,168259,40890
7138,34449,3280
7139,8899,2695
7140,398786,69640
7141,246127,17513
7142,2295,308
7143,2140,306
7144,73043,2788
7145,111759,4203
7146,431093,84651
7147,33511,1267
7148,52047,5070
7149,375199,19145
7150,1634,6194
7151,363579,88030
7152,73262,22787
7153,283384,29099
7154,443319,1645
7155,159514,28103
7156,14476,2917
7157,326874,7673
7158,105153,18758
7159,41886,73461
7160,693,11391
7161,12683,23462
7162,20106,22355
7163,269494,50998
7164,157384,26953
7165,38874,7007
7166,15616,10405
7167,29111,9384
7168,199373,30023
7169,128246,11592
7170,5289,26147
7171,43346,14377
7172,35826,17069
7173,320318,4176
7174,14295,11351
7175,109610,806
7176,35392,6194
7177,130739,1747
7178,32546,45190
7179,293167,6194
7180,43828,33
7181,41054,18272
7182,374461,82598
7183,42216,1704
7184,20210,185
7185,14923,17106
7186,122698,4
7187,22279,5996
7188,186991,7117
7189,49018,21742
7190,1903,349
7191,43075,3245
7192,256740,20307
7193,655,36229
7194,693,2242
7195,345489,55968
7196,45156,5801
7197,33336,22396
7198,11011,6194
7199,30929,5
7200,113638,8411
7201,76333,6538
7202,376047,2320
7203,337012,51831
7204,96702,5488
7205,5257,1066
7206,353595,2785
7207,148327,13316
7208,13946,51360
7209,30174,5023
7210,921,631
7211,86297,13689
7212,38043,927
7213,572,328
7214,179154,11006
7215,84071,1988
7216,11298,494
7217,9959,497
7218,433244,8858
7219,481,256
7220,33314,3996
7221,14369,158
7222,40041,17958
7223,102949,4780
7224,12276,2798
7225,82990,21223
7226,154371,19742
7227,124042,24365
7228,315837,17449
7229,10351,21084
7230,140,9335
7231,1715,1693
7232,59419,66350
7233,20017,1001
7234,10740,8
7235,105833,9181
7236,117120,17700
7237,339408,53155
7238,18897,11920
7239,43741,288
7240,218508,3341
7241,33923,4
7242,1991,10807
7243,104954,1701
7244,149657,82249
7245,97630,5
7246,311301,10343
7247,23048,60
7248,407559,4080
7249,10008,4298
7250,25241,13099
7251,9366,559
7252,28732,826
7253,47119,83
7254,34506,3268
7255,362682,64858
7256,101838,2817
7257,17473,3331
7258,83729,4340
7259,61991,63893
7260,270383,10969
7261,207270,46844
7262,78572,745
7263,27791,56396
7264,349441,66512
7265,194,592
7266,371741,32243
7267,43829,306
7268,205864,71981
7269,109886,441
7270,296192,1538
7271,14047,308
7272,9474,1639
7273,11004,762
7274,175035,8411
7275,165095,4484
7276,383064,7463
7277,864,5888
7278,14076,2858
7279,91186,5686
7280,72207,6452
7281,11328,12413
7282,38237,10348
7283,439998,3920
7284,110115,7281
7285,239513,8335
7286,238952,6116
7287,339116,80884
7288,2021,271
7289,255343,7561
7290,5638,3276
7291,52713,635
7292,56947,23119
7293,18897,12030
7294,205584,72441
7295,122930,8135
7296,147618,4
7297,9613,46694
7298,14210,19616
7299,9966,771
7300,244403,23031
7301,87936,660
7302,10139,10146
7303,33343,7300
7304,17692,79415
7305,405882,36685
7306,15267,4923
7307,5155,1874
7308,258193,2253
7309,4592,30257
7310,103012,84844
7311,198130,9
7312,394723,39257
7313,20438,10565
7314,12103,33433
7315,56154,8411
7316,63281,21163
7317,321779,63051
7318,78802,70801
7319,866,14
7320,98582,7342
7321,102362,10339
7322,17614,93095
7323,11247,46051
7324,421365,35267
7325,20108,14680
7326,3144,1332
7327,442949,86881
7328,63831,11923
7329,403450,29223
7330,48852,42040
7331,414910,81186
