id,Movie,Production Country
10825,49060,121
10826,58244,9
10827,9950,95
10828,90001,26
10829,74505,95
10830,289720,121
10831,60608,121
10832,38874,33
10833,81220,95
10834,109379,118
10835,302026,104
10836,268618,14
10837,30666,64
10838,320037,60
10839,84284,92
10840,9885,113
10841,297263,9
10842,29043,92
10843,102,93
10844,351211,95
10845,208434,95
10846,18548,64
10847,9577,92
10848,94468,95
10849,59118,121
10850,5924,95
10851,11048,33
10852,58404,121
10853,25597,106
10854,3033,95
10855,291270,95
10856,39286,64
10857,9426,64
10858,72602,95
10859,8010,64
10860,13848,92
10861,38043,95
10862,36919,48
10863,297560,21
10864,218351,95
10865,8816,50
10866,408381,33
10867,38328,21
10868,98328,95
10869,115565,95
10870,134238,95
10871,24486,95
10872,120837,95
10873,22471,50
10874,351242,95
10875,331745,95
10876,2994,95
10877,5638,95
10878,263855,68
10879,22419,64
10880,252853,95
10881,89551,113
10882,85411,95
10883,70119,121
10884,29272,60
10885,77822,64
10886,239845,64
10887,39519,95
10888,11917,95
10889,290316,44
10890,43913,95
10891,82624,18
10892,99008,95
10893,346723,48
10894,19255,95
10895,9785,95
10896,48210,121
10897,149149,60
10898,91551,92
10899,43457,95
10900,273084,95
10901,347106,50
10902,14215,113
10903,56653,121
10904,284343,4
10905,5899,36
10906,74666,121
10907,174594,95
10908,40850,64
10909,12447,95
10910,38681,33
10911,11391,93
10912,72900,60
10913,71444,104
10914,49110,121
10915,81110,95
10916,36960,95
10917,85743,121
10918,341490,93
10919,126523,26
10920,239018,95
10921,16032,93
10922,42215,95
10923,19855,95
10924,41495,95
10925,24258,21
10926,293092,71
10927,155765,104
10928,413417,95
10929,6038,95
10930,211387,95
10931,303857,95
10932,336265,95
10933,254193,95
10934,92391,64
10935,32091,91
10936,8355,95
10937,49391,64
10938,37084,95
10939,53417,95
10940,277688,95
10941,12622,104
10942,31021,8
10943,1271,95
10944,124625,64
10945,207699,95
10946,112287,64
10947,81538,95
10948,104776,104
10949,229221,95
10950,55681,95
10951,18826,95
10952,110381,121
10953,159138,95
10954,3087,95
10955,33102,95
10956,50674,120
10957,115810,44
10958,48780,95
10959,20096,95
10960,168022,113
10961,17473,95
10962,46261,95
10963,294254,95
10964,42787,95
10965,97910,95
10966,43390,95
10967,208869,64
10968,31899,95
10969,20493,31
10970,1922,44
10971,73772,64
10972,44287,95
10973,52936,60
10974,43231,33
10975,59189,64
10976,33916,48
10977,268212,92
10978,21214,95
10979,27102,121
10980,91628,92
10981,10013,95
10982,115427,37
10983,62684,92
10984,211,92
10985,25890,95
10986,337,121
10987,135317,92
10988,11370,64
10989,92257,121
10990,19350,9
10991,26798,95
10992,72057,33
10993,55448,95
10994,220500,95
10995,34334,121
10996,35008,44
10997,105833,104
10998,110416,44
10999,16876,95
11000,87514,95
11001,844,92
11002,15170,95
11003,95037,95
11004,134394,95
11005,80012,95
11006,325428,5
11007,16784,92
11008,40130,33
11009,13591,64
11010,83229,105
11011,14587,64
11012,7459,95
11013,51736,95
11014,11960,67
11015,36657,95
11016,65713,26
11017,347666,60
11018,23048,95
11019,16177,36
11020,29695,95
11021,6644,95
11022,8276,121
11023,5552,64
11024,62731,26
11025,215658,21
11026,310567,31
11027,128311,95
11028,339944,119
11029,1899,121
11030,120802,95
11031,263873,9
11032,36335,64
11033,118,64
11034,10389,49
11035,41312,64
11036,268350,95
11037,42542,9
11038,16444,64
11039,7288,95
11040,83114,54
11041,390059,95
11042,10744,95
11043,191476,95
11044,15177,57
11045,22160,95
11046,285860,9
11047,14869,95
11048,206647,95
11049,70278,119
11050,44511,4
11051,14695,95
11052,31165,64
11053,17926,95
11054,2280,95
11055,144331,16
11056,75204,71
11057,73943,9
11058,32921,95
11059,14066,113
11060,103539,52
11061,2124,95
11062,338189,9
11063,85414,95
11064,11137,48
11065,44211,33
11066,56095,73
11067,61528,64
11068,98339,9
11069,50674,95
11070,254439,81
11071,85628,48
11072,378446,121
11073,14660,95
11074,3478,121
11075,38681,60
11076,209263,95
11077,45576,64
11078,13437,107
11079,47112,60
11080,100024,9
11081,54514,26
11082,43832,95
11083,17189,104
11084,317,92
11085,359255,95
11086,91067,67
11087,258585,71
11088,46420,113
11089,11534,33
11090,75,95
11091,27986,95
11092,383809,121
11093,45302,95
11094,12720,104
11095,354832,95
11096,97614,121
11097,72421,92
11098,788,95
11099,76829,33
11100,74924,95
11101,20017,92
11102,332283,94
11103,35632,30
11104,418969,95
11105,347979,26
11106,52362,95
11107,315010,64
11108,47914,95
11109,4478,95
11110,36929,95
11111,387957,95
11112,40978,121
11113,37865,95
11114,9472,95
11115,224944,9
11116,63773,95
11117,47816,95
11118,211059,21
11119,315841,104
11120,57575,95
11121,67130,95
11122,133783,50
11123,33784,50
11124,11333,60
11125,79526,44
11126,25898,95
11127,18512,95
11128,359204,121
11129,68444,118
11130,230266,57
11131,9286,92
11132,42678,95
11133,55294,95
11134,117452,36
11135,10740,64
11136,21576,95
11137,61904,17
11138,8665,64
11139,7483,60
11140,262988,95
11141,75892,60
11142,45522,95
11143,298695,64
11144,35292,95
11145,48617,36
11146,49853,92
11147,218688,92
11148,122,95
11149,293660,95
11150,291,95
11151,23397,95
11152,16077,95
11153,2463,67
11154,31421,95
11155,203186,95
11156,61548,95
11157,11373,6
11158,53459,64
11159,241639,121
11160,19108,95
11161,120077,95
11162,127913,14
11163,335970,95
11164,118760,95
11165,160046,26
11166,96252,95
11167,238749,95
11168,11234,95
11169,39284,50
11170,19150,95
11171,11873,95
11172,79550,95
11173,390547,60
11174,142656,104
11175,46145,95
11176,57438,57
11177,14422,95
11178,74581,104
11179,11610,95
11180,49837,64
11181,524,95
11182,9389,121
11183,347258,113
11184,42852,64
11185,205724,95
11186,344039,95
11187,47112,94
11188,376394,64
11189,156277,95
11190,132328,95
11191,274820,95
11192,53407,95
11193,9028,121
11194,84450,95
11195,94820,64
11196,116318,104
11197,9252,92
11198,2778,95
11199,48339,92
11200,44658,26
11201,32546,69
11202,27019,121
11203,150117,64
11204,75778,64
11205,100770,64
11206,84848,102
11207,380731,121
11208,59881,95
11209,25143,64
11210,4988,95
11211,152989,121
11212,436,51
11213,43319,95
11214,25005,95
11215,100661,95
11216,14452,9
11217,77012,95
11218,122709,95
11219,167021,21
11220,42170,104
11221,655,92
11222,210079,33
11223,58985,95
11224,1254,121
11225,246127,57
11226,11553,73
11227,284274,95
11228,7483,121
11229,45649,121
11230,26264,95
11231,280840,60
11232,329135,31
11233,438012,71
11234,14008,9
11235,259761,50
11236,31984,64
11237,75162,95
11238,131822,71
11239,14543,95
11240,34092,36
11241,282762,47
11242,219233,104
11243,413052,49
11244,222388,95
11245,63304,26
11246,228066,64
11247,83899,95
11248,42501,92
11249,67794,64
11250,295621,34
11251,1163,95
11252,44566,31
11253,31372,104
11254,220,95
11255,112973,95
11256,56435,33
11257,26758,95
11258,317214,35
11259,347328,4
11260,61113,95
11261,9426,95
11262,322785,95
11263,9598,113
11264,55370,33
11265,38157,9
11266,21250,95
11267,173847,33
11268,21029,95
11269,120212,64
11270,1164,95
11271,14904,113
11272,27917,64
11273,261112,57
11274,42187,95
11275,273879,64
11276,375012,65
11277,83761,1
11278,11338,95
11279,11159,64
11280,137315,33
11281,36220,95
11282,180644,80
11283,157354,95
11284,21765,95
11285,2180,50
11286,15036,21
11287,360205,94
11288,16791,64
11289,55534,92
11290,10222,95
11291,211144,9
11292,195068,95
11293,28320,9
11294,21380,33
11295,29259,121
11296,17008,92
11297,458808,92
11298,1116,64
11299,44877,64
11300,199647,95
11301,217412,92
11302,32338,9
11303,30330,95
11304,178809,9
11305,260522,26
11306,301671,31
11307,31542,33
11308,181454,9
11309,59191,64
11310,135713,107
11311,80220,121
11312,436340,7
11313,10491,92
11314,67377,64
11315,51250,95
11316,269173,64
11317,44458,67
11318,43462,121
11319,169343,60
11320,19042,95
11321,107073,102
11322,31850,106
11323,287483,92
11324,99859,64
11325,66187,33
11326,336050,37
11327,276401,95
11328,165718,104
11329,16884,93
11330,44641,95
11331,64190,64
11332,32684,95
11333,68097,95
11334,13056,95
11335,34899,121
11336,54662,92
11337,45610,95
11338,267523,31
11339,10129,92
11340,10652,95
11341,4286,33
11342,158947,48
11343,83614,26
11344,54287,95
11345,786,95
11346,47200,52
11347,144229,9
11348,8063,33
11349,2349,92
11350,36373,95
11351,4832,95
11352,2259,92
11353,16800,64
11354,184351,95
11355,15086,33
11356,257345,95
11357,47812,26
11358,43342,95
11359,194509,95
11360,13680,95
11361,16092,50
11362,306199,95
11363,364410,64
11364,83435,26
11365,20120,95
11366,10204,95
11367,294652,9
11368,10870,92
11369,85435,64
11370,448992,92
11371,74666,92
11372,461088,1
11373,200813,95
11374,49974,105
11375,232100,95
11376,106155,33
11377,10394,94
11378,18165,95
11379,43524,95
11380,297702,95
11381,15616,95
11382,411638,60
11383,256092,113
11384,45990,33
11385,308,95
11386,22051,95
11387,169,95
11388,72545,95
11389,163018,21
11390,340616,121
11391,42892,33
11392,23385,64
11393,163706,63
11394,29424,95
11395,70988,31
11396,57327,121
11397,31597,95
11398,128396,104
11399,37710,121
11400,10087,121
11401,416635,119
11402,42706,95
11403,201581,95
11404,388243,95
11405,42021,95
11406,293625,95
11407,398390,15
11408,121234,95
11409,27461,95
11410,381054,95
11411,19274,106
11412,26165,105
11413,75948,91
11414,146216,9
11415,32526,95
11416,13596,95
11417,52784,50
11418,107593,95
11419,14164,95
11420,20364,31
11421,47493,121
11422,58903,95
11423,89551,64
11424,357529,95
11425,50012,95
11426,48791,92
11427,304336,95
11428,21413,95
11429,185158,95
11430,128120,105
11431,292033,76
11432,48210,33
11433,16987,31
11434,169760,95
11435,131475,9
11436,154207,95
11437,284293,95
11438,52936,92
11439,118059,95
11440,29362,120
11441,127564,95
11442,47065,69
11443,75510,95
11444,30709,95
11445,27970,95
11446,18763,67
11447,124633,121
11448,20521,95
11449,310133,95
11450,25598,104
11451,293189,31
11452,48202,95
11453,38027,95
11454,100669,95
11455,97024,95
11456,86234,81
11457,75622,95
11458,105384,33
11459,21118,95
11460,935,95
11461,15440,57
11462,2002,121
11463,153795,95
11464,118953,95
11465,247691,95
11466,9598,95
11467,128190,94
11468,5721,95
11469,11577,95
11470,61121,50
11471,129332,95
11472,47536,64
11473,37939,104
11474,94135,64
11475,208529,95
11476,26644,64
11477,293380,95
11478,353979,95
11479,62045,102
11480,18803,95
11481,13701,95
11482,244,95
11483,103902,113
11484,340616,44
11485,169721,120
11486,334298,67
11487,44458,91
11488,1819,95
11489,109329,95
11490,295314,121
11491,12525,95
11492,22404,95
11493,323665,95
11494,8985,82
11495,75244,64
11496,89116,104
11497,290911,92
11498,167221,33
11499,13957,9
11500,329865,95
11501,193878,95
11502,92060,95
11503,143169,95
11504,72946,95
11505,137726,44
11506,104474,121
11507,11886,95
11508,10749,92
11509,32451,95
11510,56339,33
11511,26298,121
11512,43346,64
11513,57342,33
11514,36164,106
11515,37590,21
11516,1599,92
11517,358980,33
11518,62837,95
11519,336549,26
11520,22752,95
11521,149154,26
11522,31131,95
11523,79137,64
11524,136752,10
11525,38962,64
11526,90125,64
11527,43976,1
11528,5481,33
11529,13486,92
11530,264553,95
11531,330588,92
11532,54243,92
11533,81549,68
11534,31128,95
11535,371462,36
11536,33563,95
11537,1595,92
11538,92465,71
11539,20307,95
11540,19348,95
11541,63360,95
11542,86838,64
11543,43432,69
11544,49106,26
11545,13956,95
11546,1253,64
11547,270400,121
11548,2179,95
11549,104277,104
11550,35,95
11551,59199,9
11552,67102,119
11553,30875,33
11554,10596,95
11555,59965,95
11556,283445,95
11557,28730,95
11558,16076,50
11559,21671,95
11560,16432,37
11561,10801,92
11562,142499,106
11563,3563,95
11564,110608,98
11565,84104,95
11566,41505,95
11567,85469,92
11568,99229,85
11569,225283,64
11570,42242,95
11571,250535,64
11572,56391,104
11573,977,95
11574,10493,95
11575,79419,64
11576,4266,33
11577,408220,95
11578,72933,104
11579,94674,36
11580,9651,64
11581,73835,33
11582,2323,95
11583,10362,95
11584,73984,33
11585,1251,104
11586,343173,44
11587,38783,95
11588,262975,9
11589,306323,71
11590,7549,95
11591,85196,95
11592,207636,95
11593,26899,95
11594,12575,92
11595,68050,33
11596,76640,95
11597,17708,95
11598,13536,95
11599,140818,57
11600,389630,95
11601,24254,95
11602,42517,95
11603,418772,95
11604,18998,95
11605,440508,52
11606,64454,92
11607,2135,95
11608,384450,95
11609,46190,95
11610,31003,95
11611,15086,44
11612,13333,95
11613,280495,95
11614,105254,50
11615,111042,95
11616,4806,95
11617,21435,121
11618,44895,95
11619,24918,95
11620,34078,95
11621,112072,71
11622,433,95
11623,63081,49
11624,77094,49
11625,29923,57
11626,22447,64
11627,85435,113
11628,27224,95
11629,10075,92
11630,60677,71
11631,109354,26
11632,246127,121
11633,142798,26
11634,22136,121
11635,12617,95
11636,27832,95
11637,38021,121
11638,351809,121
11639,31805,95
11640,43143,64
11641,21587,95
11642,86543,95
11643,32202,95
11644,29471,92
11645,82492,95
11646,80281,31
11647,922,104
11648,329724,121
11649,352917,37
11650,65795,60
11651,276635,64
11652,146315,95
11653,14349,95
11654,2196,64
11655,27053,121
11656,48205,121
11657,49009,8
11658,224243,64
11659,1578,95
11660,246320,121
11661,20301,95
11662,24062,95
11663,43266,95
11664,273404,9
11665,118150,121
11666,270403,92
11667,81232,64
11668,14126,95
11669,74922,8
11670,226269,95
11671,42739,33
11672,170677,64
11673,36786,95
11674,296750,73
11675,47110,21
11676,9753,20
11677,1899,9
11678,461615,121
11679,433082,93
11680,65973,104
11681,17044,121
11682,91380,33
11683,80219,95
11684,2965,95
11685,339994,95
11686,43504,95
11687,26949,95
11688,84348,95
11689,1450,121
11690,11056,60
11691,73241,95
11692,25694,95
11693,64499,95
11694,23512,113
11695,36691,95
11696,47748,106
11697,240745,95
11698,280674,9
11699,17935,26
11700,117120,64
11701,390376,26
11702,14752,31
11703,53206,68
11704,354544,95
11705,209401,19
11706,23566,95
11707,227700,60
11708,80941,95
11709,15310,95
11710,403605,17
11711,266856,64
11712,21380,60
11713,73262,92
11714,7234,95
11715,78285,121
11716,311021,95
11717,29290,113
11718,32082,95
11719,308165,82
11720,25520,64
11721,157787,121
11722,245536,37
11723,14611,95
11724,390930,104
11725,9294,95
11726,182799,95
11727,30060,95
11728,13390,95
11729,805,95
11730,243935,95
11731,13996,95
11732,341077,64
11733,46813,121
11734,74549,95
11735,9461,95
11736,53380,95
11737,30363,36
11738,291871,95
11739,27276,104
11740,11204,92
11741,29959,95
11742,10500,92
11743,308529,95
11744,37936,9
11745,82624,93
11746,210052,114
11747,34449,6
11748,26005,67
11749,21778,121
11750,54825,64
11751,171759,95
11752,21620,76
11753,71700,9
11754,9078,95
11755,56693,33
11756,248933,92
11757,28940,95
11758,14694,9
11759,82321,92
11760,5048,121
11761,153,104
11762,8672,64
11763,12831,92
11764,25625,95
11765,338063,95
11766,41209,64
11767,39413,121
11768,36421,64
11769,14811,95
11770,250066,20
11771,64215,49
11772,1966,95
11773,36236,121
11774,18189,95
11775,11584,95
11776,128842,91
11777,4254,31
11778,93350,95
11779,43001,121
11780,9776,95
11781,95453,106
11782,212481,64
11783,75363,64
11784,16135,94
11785,34469,92
11786,94340,113
11787,10389,67
11788,32091,73
11789,387886,106
11790,47386,95
11791,76011,95
11792,31265,95
11793,11880,20
11794,105760,121
11795,38460,95
11796,107973,95
11797,29825,95
11798,267310,82
11799,139692,104
11800,11446,95
11801,431244,33
11802,1637,95
11803,377151,121
11804,65771,93
11805,227156,95
11806,104172,92
11807,52188,68
11808,81522,121
11809,19200,95
11810,260030,24
11811,1833,95
11812,217948,95
11813,289712,95
11814,6,95
11815,408508,95
11816,690,121
11817,335837,82
11818,371462,94
11819,29449,64
11820,71805,57
11821,228676,95
11822,191536,16
11823,56329,67
11824,3053,64
11825,118889,95
11826,33623,104
11827,322614,12
11828,35284,95
11829,37003,95
11830,83430,44
11831,59181,95
11832,28209,121
11833,42252,95
11834,48319,95
11835,66967,33
11836,241574,95
11837,38389,64
11838,33481,121
11839,205481,64
11840,73872,121
11841,49850,33
11842,75578,44
11843,21348,44
11844,347264,95
11845,227717,95
11846,29694,95
11847,5206,50
11848,55725,95
11849,205481,93
11850,131366,92
11851,38920,113
11852,21348,121
11853,26503,33
11854,92496,95
11855,10948,95
11856,14136,95
11857,45441,104
11858,97767,95
11859,314283,95
11860,5608,92
11861,65904,48
11862,316154,95
11863,65881,106
11864,36811,64
11865,59408,92
11866,33107,95
11867,9406,95
11868,20521,9
11869,289159,95
11870,5552,121
11871,79526,36
11872,28212,50
11873,23340,95
11874,76010,60
11875,52302,104
11876,53864,95
11877,1926,66
11878,74237,36
11879,8985,8
11880,11131,64
11881,40087,95
11882,44006,64
11883,8985,64
11884,92989,73
11885,5060,64
11886,31262,92
11887,31067,95
11888,16203,95
11889,101183,121
11890,43821,95
11891,4520,64
11892,410537,95
11893,45514,121
11894,191820,33
11895,42832,9
11896,15712,64
11897,47525,95
11898,83,95
11899,14357,50
11900,205724,64
11901,16157,104
11902,47412,95
11903,127585,95
11904,155325,121
11905,286545,92
11906,253257,95
11907,68063,33
11908,325712,102
11909,88641,95
11910,45928,95
11911,412851,119
11912,30175,95
11913,72105,95
11914,289010,92
11915,95627,95
11916,41142,71
11917,164366,44
11918,108048,121
11919,37710,64
11920,41569,92
11921,109451,95
11922,30198,104
11923,266102,23
11924,322148,92
11925,37340,64
11926,25807,95
11927,64239,121
11928,32868,95
11929,18638,95
11930,354287,95
11931,31005,95
11932,111605,95
11933,399106,95
11934,8897,121
11935,47536,33
11936,92341,95
11937,22093,102
11938,266433,9
11939,315319,33
11940,67696,95
11941,363579,106
11942,35395,64
11943,190853,121
11944,21242,95
11945,94587,95
11946,289159,114
11947,32038,9
11948,38732,95
11949,46436,121
11950,27358,95
11951,26116,92
11952,37291,64
11953,43973,58
11954,118283,95
11955,131836,121
11956,25520,121
11957,213914,9
11958,15712,121
11959,14142,95
11960,38772,95
11961,13925,95
11962,264560,95
11963,46020,95
11964,65055,95
11965,101838,71
11966,197297,68
11967,221732,49
11968,28805,31
11969,21481,95
11970,117500,121
11971,16440,95
11972,297633,120
11973,10005,95
11974,328631,71
11975,2454,8
11976,413770,20
11977,8985,105
11978,151068,26
11979,70199,95
11980,136743,95
11981,45675,95
11982,10075,64
11983,27470,95
11984,2898,95
11985,10739,121
11986,390747,95
11987,396535,106
11988,23855,95
11989,2503,92
11990,9426,9
11991,2604,95
11992,11524,95
11993,337958,113
11994,772,95
11995,37340,95
11996,44921,95
11997,48885,95
11998,52943,60
11999,211729,95
12000,42941,95
12001,37969,9
12002,219572,91
12003,238307,26
12004,17875,95
12005,184741,95
12006,38244,102
12007,133328,95
12008,365709,60
12009,8988,95
12010,12205,104
12011,13853,95
12012,49158,95
12013,41805,95
12014,468707,71
12015,46247,95
12016,41187,68
12017,65416,95
12018,6166,107
12019,101006,92
12020,169656,92
12021,188357,33
12022,10586,95
12023,122435,92
12024,255692,9
12025,118139,95
12026,202241,95
12027,216989,95
12028,954,95
12029,24170,33
12030,267935,95
12031,17644,95
12032,44369,75
12033,264309,95
12034,327,64
12035,21752,81
12036,290370,9
12037,52238,33
12038,64850,121
12039,935,64
12040,11001,95
12041,239056,95
12042,22387,95
12043,147903,95
12044,47851,26
12045,191068,95
12046,3478,92
12047,60153,8
12048,23967,92
12049,18899,121
12050,74961,95
12051,57654,72
12052,169656,6
12053,29979,9
12054,51999,50
12055,15559,95
12056,30929,64
12057,34151,64
12058,82,80
12059,78339,95
12060,443319,95
12061,265019,95
12062,381525,82
12063,44669,95
12064,404459,19
12065,9292,95
12066,10066,95
12067,18446,95
12068,18731,67
12069,28062,50
12070,274857,95
12071,106016,95
12072,131457,95
12073,418437,95
12074,31665,95
12075,31700,95
12076,342765,8
12077,30265,67
12078,41559,95
12079,14977,95
12080,36247,104
12081,235,95
12082,38792,33
12083,242090,95
12084,16331,95
12085,56391,26
12086,129518,36
12087,26882,95
12088,68752,92
12089,10865,95
12090,116894,95
12091,69775,31
12092,172,95
12093,63291,26
12094,432883,95
12095,10491,36
12096,84655,95
12097,14047,95
12098,230179,71
12099,96132,33
12100,5482,33
12101,13408,95
12102,13580,64
12103,132363,95
12104,208436,15
12105,3061,95
12106,46986,95
12107,63472,95
12108,325780,33
12109,18783,95
12110,8985,114
12111,44155,121
12112,15081,95
12113,41764,92
12114,75375,64
12115,16058,113
12116,48949,95
12117,24078,95
12118,577,95
12119,42231,95
12120,25603,64
12121,32708,114
12122,36811,26
12123,18722,95
12124,37468,95
12125,312497,9
12126,1404,64
12127,38437,95
12128,316654,31
12129,316170,33
12130,32226,95
12131,660,64
12132,144792,95
12133,522,95
12134,162282,33
12135,19552,83
12136,28448,95
12137,115109,95
12138,298584,95
12139,100088,64
12140,174278,95
12141,48339,64
12142,92132,26
12143,14873,113
12144,340187,95
12145,175171,95
12146,96133,92
12147,60083,20
12148,45671,64
12149,73981,107
12150,22029,95
12151,32609,95
12152,37429,68
12153,12101,95
12154,230680,92
12155,40990,64
12156,254188,95
12157,83890,95
12158,47448,57
12159,42023,95
12160,70192,95
12161,124501,64
12162,125673,95
12163,122023,64
12164,91261,26
12165,36325,95
12166,22182,33
12167,61314,33
12168,199374,93
12169,14552,95
12170,382873,98
12171,148284,31
12172,412202,94
12173,35025,121
12174,87612,95
12175,342684,50
12176,104466,121
12177,35428,26
12178,44933,33
12179,37978,9
12180,47211,121
12181,42619,95
12182,370213,92
12183,30584,64
12184,167,64
12185,88390,95
12186,67162,95
12187,313108,106
12188,68721,95
12189,52949,95
12190,66634,113
12191,227932,81
12192,99738,26
12193,260312,121
12194,327389,95
12195,72032,33
12196,20304,95
12197,14145,14
12198,37329,95
12199,72375,121
12200,400610,36
12201,214910,106
12202,18586,95
12203,3036,95
12204,219666,114
12205,72251,95
12206,73501,95
12207,22307,95
12208,2309,92
12209,6552,95
12210,33343,95
12211,357706,31
12212,12707,95
12213,114096,95
12214,2758,95
12215,15664,95
12216,302802,33
12217,362541,95
12218,2675,95
12219,381645,95
12220,174712,104
12221,233466,95
12222,3089,95
12223,117942,95
12224,223485,76
12225,4286,121
12226,34838,64
12227,28673,33
12228,59738,95
12229,76468,95
12230,12129,95
12231,43002,95
12232,49500,64
12233,33613,50
12234,11645,104
12235,257831,92
12236,37405,92
12237,222220,64
12238,15189,95
12239,156356,95
12240,246417,26
12241,79645,95
12242,161885,95
12243,12102,95
12244,16447,106
12245,56937,57
12246,126227,95
12247,12113,64
12248,3051,64
12249,41857,95
12250,310888,95
12251,66634,121
12252,9589,92
12253,10330,95
12254,322548,95
12255,1966,36
12256,340053,121
12257,215881,95
12258,127372,95
12259,46261,102
12260,86241,95
12261,795,92
12262,153163,95
12263,21712,104
12264,102949,60
12265,70247,95
12266,220809,64
12267,32091,67
12268,28169,95
12269,461805,95
12270,409550,104
12271,71329,45
12272,51434,9
12273,49950,95
12274,151937,95
12275,66125,113
12276,43092,64
12277,214093,107
12278,14217,104
12279,39127,121
12280,49524,95
12281,105528,95
12282,155724,95
12283,5177,93
12284,110525,95
12285,103236,31
12286,28535,9
12287,255384,64
12288,43976,121
12289,136582,121
12290,47096,121
12291,14041,95
12292,72898,121
12293,375599,67
12294,322922,95
12295,33586,95
12296,51141,50
12297,179715,21
12298,11653,67
12299,8842,92
12300,7548,64
12301,368342,92
12302,10946,95
12303,29082,121
12304,189225,84
12305,284117,36
12306,12767,9
12307,45191,102
12308,35110,121
12309,253277,9
12310,88273,92
12311,73984,60
12312,13555,95
12313,70585,95
12314,40985,95
12315,19029,95
12316,38618,95
12317,46059,95
12318,13734,121
12319,17111,49
12320,2309,95
12321,18725,67
12322,76493,95
12323,90030,95
12324,421962,9
12325,315256,31
12326,156711,64
12327,68569,64
12328,214938,118
12329,44680,9
12330,15044,64
12331,241254,95
12332,171357,95
12333,172705,17
12334,125510,104
12335,78265,95
12336,82622,95
12337,8491,95
12338,20421,64
12339,9928,95
12340,135708,95
12341,118677,95
12342,139521,31
12343,9502,95
12344,110608,66
12345,176143,95
12346,419192,76
12347,75138,64
12348,138486,95
12349,25520,95
12350,14138,113
12351,69065,64
12352,301224,113
12353,33704,121
12354,423988,36
12355,253309,64
12356,62441,64
12357,28553,9
12358,300210,92
12359,30449,33
12360,36971,60
12361,42122,64
12362,74921,8
12363,266102,78
12364,19286,95
12365,229594,95
12366,70489,95
12367,3033,64
12368,245917,104
12369,43268,95
12370,325365,95
12371,412363,4
12372,17347,20
12373,11854,31
12374,102949,33
12375,14569,95
12376,35001,95
12377,288977,95
12378,216046,52
12379,48852,95
12380,32834,9
12381,262454,121
12382,25038,9
12383,9639,95
12384,267497,64
12385,195385,33
12386,81541,33
12387,31993,95
12388,70074,95
12389,99,60
12390,27380,95
12391,30535,33
12392,288694,33
12393,270886,9
12394,57816,121
12395,266285,64
12396,54796,95
12397,29787,95
12398,107985,64
12399,78563,44
12400,67,36
12401,11004,92
12402,38221,104
12403,373546,95
12404,116312,60
12405,63958,26
12406,133716,95
12407,398137,95
12408,294093,113
12409,20210,95
12410,339419,64
12411,128437,95
12412,36299,95
12413,17940,9
12414,414453,95
12415,38010,104
12416,266082,121
12417,43912,121
12418,166255,31
12419,25953,95
12420,198277,95
12421,25518,121
12422,73532,71
12423,172908,95
12424,256924,95
12425,428355,95
12426,40990,9
12427,50942,95
12428,219466,64
12429,146,73
12430,340027,94
12431,2977,64
12432,26686,95
12433,129359,50
12434,101783,31
12435,28820,33
12436,858,95
12437,24397,95
12438,508,64
12439,31263,95
12440,27381,95
12441,14353,95
12442,79500,95
12443,192210,95
12444,25913,95
12445,142391,95
12446,26805,95
12447,54318,113
12448,284362,109
12449,382170,104
12450,86820,95
12451,228647,95
12452,45336,69
12453,1369,95
12454,34774,95
12455,64961,33
12456,13728,121
12457,469172,105
12458,15556,95
12459,98644,95
12460,314371,94
12461,9953,95
12462,337758,85
12463,88529,104
12464,16147,9
12465,15935,113
12466,11912,121
12467,248211,31
12468,228355,31
12469,16229,95
12470,26809,95
12471,58416,71
12472,12591,9
12473,227964,81
12474,63615,60
12475,34582,57
12476,42871,95
12477,10847,95
12478,242458,106
12479,10918,95
12480,42825,95
12481,161545,33
12482,12309,95
12483,28280,95
12484,11129,94
12485,13318,14
12486,70074,107
12487,101376,50
12488,47682,64
12489,94663,37
12490,12599,104
12491,33489,121
12492,55700,93
12493,93856,95
12494,364088,95
12495,330770,60
12496,361025,95
12497,4551,95
12498,56815,102
12499,2453,95
12500,14782,95
12501,61716,91
12502,10425,92
12503,136743,48
12504,11572,9
12505,12230,95
12506,16137,121
12507,286545,20
12508,23637,33
12509,1599,95
12510,85126,95
12511,37301,95
12512,31596,95
12513,46982,48
12514,2978,95
12515,78802,121
12516,387399,95
12517,414827,68
12518,5965,95
12519,209406,9
12520,1418,60
12521,445,82
12522,399612,121
12523,7085,98
12524,25407,95
12525,412851,26
12526,452142,64
12527,247436,37
12528,13079,95
12529,28663,95
12530,42329,95
12531,21948,95
12532,11091,95
12533,154537,95
12534,13169,95
12535,10643,104
12536,76198,121
12537,42066,95
12538,70282,95
12539,52485,95
12540,65887,121
12541,289723,95
12542,52454,95
12543,10071,95
12544,359746,60
12545,120478,95
12546,131039,9
12547,84708,95
12548,311324,95
12549,6687,92
12550,45838,95
12551,185564,95
12552,22606,95
12553,268174,95
12554,33481,71
12555,25468,95
12556,10917,95
12557,25919,95
12558,395479,95
12559,35572,31
12560,11046,64
12561,82,92
12562,49815,95
12563,6145,95
12564,166886,16
12565,57781,26
12566,91333,9
12567,9651,95
12568,118131,95
12569,25538,104
12570,288438,95
12571,142012,95
12572,30624,95
12573,2143,64
12574,1116,92
12575,183258,64
12576,38874,60
12577,51423,71
12578,230266,64
