id,Movie,Genre
21152,135832,10751
21153,245175,10749
21154,16022,10749
21155,13396,16
21156,5333,53
21157,67,53
21158,338312,35
21159,214209,53
21160,8954,18
21161,119801,35
21162,26358,28
21163,273879,14
21164,29444,18
21165,10482,35
21166,28774,878
21167,73099,18
21168,14041,18
21169,43670,18
21170,32610,18
21171,9716,10402
21172,13544,28
21173,77875,10749
21174,4266,53
21175,115972,12
21176,87481,10769
21177,325712,14
21178,23966,53
21179,15016,10751
21180,12101,53
21181,26502,28
21182,753,18
21183,58529,18
21184,26801,80
21185,74525,18
21186,43938,35
21187,83079,10749
21188,122023,18
21189,31863,18
21190,104275,16
21191,347106,35
21192,24331,28
21193,16551,35
21194,22160,80
21195,28658,35
21196,24266,18
21197,46931,10402
21198,45522,10749
21199,33339,10402
21200,95756,99
21201,142051,99
21202,200481,16
21203,32233,28
21204,81475,53
21205,79500,35
21206,32091,10769
21207,48778,80
21208,73262,53
21209,80193,28
21210,1956,9648
21211,44693,27
21212,42430,14
21213,12605,18
21214,30127,35
21215,30149,35
21216,357851,53
21217,8470,80
21218,37454,9648
21219,35197,53
21220,9870,18
21221,86261,35
21222,21148,10749
21223,63376,10749
21224,22899,28
21225,14698,18
21226,49098,10769
21227,18646,10749
21228,330459,28
21229,92663,10402
21230,425774,28
21231,86920,28
21232,239566,18
21233,9815,18
21234,338312,80
21235,52437,10749
21236,98203,53
21237,115665,18
21238,244580,18
21239,10991,10751
21240,5393,14
21241,26752,35
21242,10783,28
21243,10222,28
21244,149232,18
21245,49815,18
21246,360205,53
21247,60505,53
21248,104485,12
21249,54796,10770
21250,31306,35
21251,35696,35
21252,86820,14
21253,10691,18
21254,35435,878
21255,330381,18
21256,50506,14
21257,179818,18
21258,369697,53
21259,39045,10751
21260,89647,10749
21261,416680,18
21262,172828,27
21263,809,10751
21264,42258,10749
21265,10674,12
21266,11215,10749
21267,142712,18
21268,26430,10402
21269,24825,28
21270,33668,10749
21271,129383,35
21272,17644,10751
21273,68797,10769
21274,17241,10770
21275,52302,14
21276,428493,10749
21277,45964,53
21278,31592,27
21279,92848,10751
21280,438634,10751
21281,265563,35
21282,193,28
21283,47703,14
21284,64183,10751
21285,245394,35
21286,49834,10402
21287,227383,10749
21288,43434,36
21289,22494,10749
21290,17044,10749
21291,19968,35
21292,36247,878
21293,11813,28
21294,359025,12
21295,36615,35
21296,104297,37
21297,287587,18
21298,57419,18
21299,13225,14
21300,134890,28
21301,51945,35
21302,40990,18
21303,410537,27
21304,42187,28
21305,8870,53
21306,174278,18
21307,10946,99
21308,61267,18
21309,42252,37
21310,19336,878
21311,441728,10749
21312,53172,80
21313,121052,9648
21314,62045,9648
21315,61541,14
21316,262088,18
21317,44434,10749
21318,126141,99
21319,147533,18
21320,127380,12
21321,29923,27
21322,51426,10752
21323,18783,10752
21324,55615,16
21325,44308,10749
21326,69471,14
21327,21508,99
21328,407448,53
21329,146238,18
21330,36919,35
21331,30349,18
21332,45533,10769
21333,10863,53
21334,70046,27
21335,36807,35
21336,259183,80
21337,1369,10752
21338,82465,53
21339,261101,18
21340,408537,35
21341,43773,18
21342,76821,10749
21343,37083,80
21344,24403,99
21345,27457,18
21346,10003,12
21347,50463,18
21348,53048,35
21349,30014,80
21350,37865,53
21351,27018,18
21352,14207,10749
21353,2291,18
21354,43438,18
21355,4380,18
21356,47448,18
21357,12516,18
21358,284052,14
21359,5165,18
21360,20558,53
21361,21629,35
21362,186584,80
21363,75001,35
21364,10740,18
21365,13483,53
21366,13459,10751
21367,256347,53
21368,23069,10751
21369,11908,35
21370,100791,35
21371,320873,35
21372,95807,80
21373,213842,18
21374,37779,10749
21375,256593,35
21376,10391,18
21377,20213,18
21378,50186,18
21379,102858,18
21380,61527,18
21381,16342,27
21382,53953,27
21383,57770,35
21384,25426,53
21385,25388,12
21386,11799,35
21387,339526,16
21388,47956,28
21389,31342,10749
21390,91627,18
21391,17622,28
21392,48116,18
21393,414771,35
21394,21449,35
21395,232462,53
21396,63081,9648
21397,330333,18
21398,25872,18
21399,27245,18
21400,10005,53
21401,13653,18
21402,136752,80
21403,403431,18
21404,21950,18
21405,29743,35
21406,189,53
21407,53406,35
21408,84636,10770
21409,401442,35
21410,99934,12
21411,32140,35
21412,3574,53
21413,335778,28
21414,43828,28
21415,3024,53
21416,11647,18
21417,43670,10749
21418,60422,18
21419,19594,16
21420,42242,12
21421,42664,12
21422,300187,18
21423,32235,878
21424,112130,28
21425,134475,35
21426,71805,10751
21427,290555,27
21428,4988,10749
21429,11227,35
21430,366631,10749
21431,341420,35
21432,63260,28
21433,287170,35
21434,68472,28
21435,35021,18
21436,10897,10749
21437,116894,53
21438,7305,12
21439,339944,12
21440,109417,10402
21441,68629,53
21442,94055,28
21443,284154,18
21444,6079,35
21445,195522,18
21446,12763,10402
21447,110416,14
21448,140818,12
21449,188468,10402
21450,82098,80
21451,381054,35
21452,313896,10751
21453,65777,9648
21454,26851,99
21455,111014,53
21456,126560,18
21457,20307,53
21458,11664,35
21459,128241,18
21460,48209,14
21461,14666,35
21462,317214,18
21463,11654,27
21464,127329,18
21465,163791,18
21466,38955,80
21467,117,36
21468,447169,99
21469,44519,10749
21470,415255,27
21471,104476,14
21472,295914,28
21473,16410,35
21474,83481,18
21475,4688,10749
21476,20,18
21477,19623,28
21478,16014,35
21479,1450,27
21480,13551,18
21481,223551,18
21482,16032,27
21483,35852,80
21484,338729,14
21485,94659,18
21486,379925,10749
21487,98277,53
21488,3050,35
21489,47878,35
21490,20096,878
21491,12479,35
21492,75341,10769
21493,121823,28
21494,207270,53
21495,86363,28
21496,44012,10769
21497,43987,35
21498,195522,36
21499,21765,35
21500,58518,18
21501,1369,28
21502,2608,14
21503,110573,18
21504,44369,10749
21505,30641,53
21506,333372,35
21507,45729,53
21508,50875,18
21509,9885,27
21510,447236,10749
21511,44631,12
21512,343921,18
21513,204994,10752
21514,60153,35
21515,74510,35
21516,169934,16
21517,64736,18
21518,79234,18
21519,84309,99
21520,22494,878
21521,264309,18
21522,288788,10749
21523,107916,18
21524,48202,27
21525,158483,14
21526,219572,28
21527,10198,16
21528,1497,35
21529,48585,27
21530,53861,9648
21531,390547,18
21532,19350,14
21533,1724,28
21534,158150,10749
21535,20430,35
21536,72431,28
21537,184098,10749
21538,112675,36
21539,118953,9648
21540,28774,53
21541,10005,28
21542,17985,53
21543,40719,37
21544,62071,10769
21545,241855,10749
21546,53860,35
21547,21544,10749
21548,32595,27
21549,352025,10749
21550,44945,53
21551,126043,99
21552,318553,53
21553,42502,18
21554,44536,28
21555,261273,878
21556,203124,35
21557,318781,36
21558,242,18
21559,50126,14
21560,311093,10749
21561,16075,10749
21562,171594,9648
21563,38189,28
21564,37686,9648
21565,15794,18
21566,333372,16
21567,19237,53
21568,213914,18
21569,125727,18
21570,13241,18
21571,55197,18
21572,834,28
21573,34459,53
21574,17614,10749
21575,66113,18
21576,32021,80
21577,260030,27
21578,17744,28
21579,433945,27
21580,167583,53
21581,325385,18
21582,15359,878
21583,301304,10770
21584,13022,53
21585,10373,10402
21586,49158,27
21587,39816,18
21588,55190,18
21589,2742,18
21590,27053,18
21591,98025,35
21592,54491,16
21593,81765,99
21594,19625,35
21595,229353,99
21596,20674,18
21597,43491,18
21598,450530,10770
21599,14878,28
21600,36212,12
21601,19255,10749
21602,214086,18
21603,11045,28
21604,12186,18
21605,58790,10769
21606,198795,14
21607,26946,27
21608,33542,28
21609,445,18
21610,6977,53
21611,419430,53
21612,3164,878
21613,198277,35
21614,91961,18
21615,63773,18
21616,58197,10749
21617,2976,10751
21618,119172,35
21619,15486,53
21620,86970,53
21621,22314,28
21622,11045,53
21623,27085,878
21624,94527,18
21625,106887,18
21626,408272,18
21627,43009,18
21628,207696,28
21629,28323,18
21630,62755,28
21631,15875,12
21632,31700,53
21633,321142,18
21634,63178,35
21635,327,53
21636,91390,10769
21637,72912,53
21638,17687,28
21639,62143,12
21640,334890,18
21641,76170,878
21642,16090,18
21643,25053,18
21644,17168,18
21645,33556,10769
21646,20221,35
21647,137726,35
21648,187596,35
21649,40864,18
21650,27380,28
21651,4762,18
21652,15981,80
21653,70581,28
21654,44414,10749
21655,130233,18
21656,362541,18
21657,52913,80
21658,362541,35
21659,234868,18
21660,8063,28
21661,64784,14
21662,337758,18
21663,20047,53
21664,9894,53
21665,33135,10749
21666,49588,80
21667,365544,12
21668,287281,35
21669,73700,18
21670,7096,12
21671,326359,16
21672,14207,12
21673,28165,28
21674,69784,12
21675,445727,35
21676,43904,10749
21677,63326,80
21678,28437,878
21679,25143,18
21680,352960,14
21681,179715,18
21682,21027,37
21683,11859,10749
21684,228496,27
21685,1415,35
21686,42448,18
21687,26378,53
21688,60316,35
21689,42703,28
21690,18683,10749
21691,13946,878
21692,354859,10749
21693,61049,28
21694,2046,53
21695,316170,35
21696,363479,10749
21697,118,10751
21698,151652,18
21699,68387,18
21700,59882,10749
21701,1550,35
21702,60125,35
21703,44287,10749
21704,441881,10752
21705,61563,10749
21706,13205,16
21707,333352,53
21708,262,35
21709,15873,28
21710,72203,12
21711,13393,18
21712,138486,37
21713,47112,18
21714,81541,18
21715,339547,27
21716,117099,10769
21717,14047,18
21718,9816,10749
21719,101852,10749
21720,32202,18
21721,18082,10769
21722,12454,35
21723,10299,53
21724,244786,18
21725,982,9648
21726,198176,10402
21727,11950,35
21728,54415,14
21729,448538,99
21730,36736,35
21731,82313,37
21732,36736,16
21733,10665,53
21734,45167,878
21735,40034,9648
21736,4923,14
21737,142061,16
21738,11428,53
21739,18634,53
21740,10013,35
21741,128120,53
21742,383538,53
21743,1673,28
21744,1811,878
21745,41469,10749
21746,10973,12
21747,18044,878
21748,23152,35
21749,110525,18
21750,28658,10402
21751,23367,10751
21752,10103,18
21753,41312,10752
21754,121998,35
21755,139571,35
21756,29263,18
21757,80771,35
21758,13574,35
21759,25969,18
21760,9820,10751
21761,41890,35
21762,301875,10749
21763,86600,53
21764,55027,99
21765,50722,18
21766,39358,18
21767,63762,10751
21768,74629,878
21769,30289,10770
21770,10796,28
21771,10539,10751
21772,156700,18
21773,70133,10752
21774,44087,10752
21775,455043,36
21776,8989,35
21777,109472,10749
21778,14317,16
21779,13180,36
21780,88794,36
21781,42664,10749
21782,268893,10751
21783,13539,10749
21784,235199,10752
21785,238952,99
21786,10622,80
21787,2002,10749
21788,13777,35
21789,12237,27
21790,184741,35
21791,12645,18
21792,391995,36
21793,38625,18
21794,22371,878
21795,38743,10402
21796,78734,18
21797,61541,35
21798,50916,35
21799,10748,10751
21800,26368,16
21801,41030,878
21802,373541,9648
21803,46169,10751
21804,42094,35
21805,279692,18
21806,11983,53
21807,14053,12
21808,52918,99
21809,150247,35
21810,109213,28
21811,245168,36
21812,35016,10749
21813,196789,10749
21814,54795,18
21815,60551,18
21816,18512,28
21817,11570,12
21818,49963,35
21819,211579,10749
21820,41969,53
21821,309809,16
21822,336882,28
21823,508,18
21824,46169,14
21825,33851,80
21826,18447,37
21827,110392,99
21828,552,18
21829,255160,18
21830,34512,10770
21831,107891,28
21832,359105,28
21833,15807,18
21834,30973,36
21835,27045,10749
21836,15045,10751
21837,116488,10749
21838,38134,878
21839,47310,10402
21840,30780,53
21841,79775,28
21842,11983,18
21843,11404,18
21844,352199,18
21845,14164,878
21846,57100,9648
21847,45266,28
21848,1637,12
21849,40916,10749
21850,20907,18
21851,70554,35
21852,51276,18
21853,1599,35
21854,83079,10402
21855,23196,80
21856,63762,18
21857,44522,80
21858,41760,10749
21859,63493,18
21860,13354,16
21861,193652,16
21862,28169,28
21863,14128,16
21864,158739,18
21865,193,12
21866,40633,18
21867,84105,10751
21868,284135,35
21869,404479,99
21870,91551,18
21871,88005,10749
21872,100814,28
21873,48488,35
21874,61578,18
21875,94803,18
21876,40633,10749
21877,293167,12
21878,14405,10751
21879,214187,99
21880,97767,18
21881,42580,35
21882,72766,10749
21883,14753,10749
21884,34013,35
21885,265019,53
21886,283489,878
21887,20123,80
21888,43821,37
21889,376570,27
21890,40807,18
21891,44921,37
21892,434873,18
21893,10192,35
21894,24615,10751
21895,155724,53
21896,263260,35
21897,31561,18
21898,43155,10749
21899,2486,28
21900,9504,18
21901,10193,10751
21902,709,53
21903,73952,18
21904,63736,14
21905,15749,12
21906,7219,27
21907,321160,10749
21908,8988,18
21909,105325,16
21910,20992,28
21911,82079,99
21912,321315,18
21913,10336,27
21914,18758,28
21915,37451,18
21916,53739,18
21917,28384,18
21918,333354,28
21919,31003,35
21920,2503,18
21921,70800,18
21922,116439,18
21923,99863,18
21924,100270,27
21925,13788,53
21926,33557,18
21927,369697,35
21928,86274,35
21929,370234,27
21930,5804,80
21931,142499,18
21932,22899,14
21933,99698,18
21934,19606,36
21935,35284,10752
21936,47812,35
21937,6643,37
21938,332079,35
21939,323665,878
21940,197175,35
21941,66893,18
21942,362180,878
21943,206657,10402
21944,19918,35
21945,120280,35
21946,8128,18
21947,20742,28
21948,78705,18
21949,353533,10751
21950,452142,9648
21951,15979,10769
21952,253277,18
21953,7916,28
21954,259894,53
21955,12,10751
21956,345918,18
21957,476,80
21958,5955,53
21959,11502,18
21960,28044,53
21961,48180,10769
21962,30778,27
21963,376538,53
21964,303857,28
21965,424661,10751
21966,362844,27
21967,74689,35
21968,27621,18
21969,283995,28
21970,131966,18
21971,81604,16
21972,56744,18
21973,195796,27
21974,257296,12
21975,10873,18
21976,11943,37
21977,79935,28
21978,174188,14
21979,84071,18
21980,217412,35
21981,388243,53
21982,48488,16
21983,31018,28
21984,24752,16
21985,251,53
21986,13483,9648
21987,65044,10769
21988,330011,10749
21989,33095,35
21990,460870,99
21991,5511,80
21992,31262,18
21993,33407,10751
21994,44027,80
21995,297633,35
21996,32332,10749
21997,170548,80
21998,125619,18
21999,25625,80
22000,4191,18
22001,107916,35
22002,121674,18
22003,22419,10749
22004,81434,18
22005,3580,80
22006,79316,27
22007,42021,18
22008,242310,53
22009,42571,9648
22010,47112,53
22011,18638,18
22012,34598,80
22013,28671,53
22014,216374,53
22015,30155,53
22016,29239,14
22017,324251,99
22018,263855,18
22019,20287,80
22020,47065,27
22021,169758,9648
22022,83890,80
22023,29694,18
22024,2197,10752
22025,19209,12
22026,9753,27
22027,43903,35
22028,13529,878
22029,37911,53
22030,395914,28
22031,66113,53
22032,128216,99
22033,41608,37
22034,57326,878
22035,13162,35
22036,22140,27
22037,90414,10749
22038,25499,35
22039,22602,28
22040,101242,35
22041,4529,28
22042,203780,18
22043,77776,35
22044,94725,18
22045,295273,28
22046,32043,53
22047,71381,35
22048,14096,18
22049,76176,35
22050,11798,80
22051,100270,35
22052,357130,35
22053,13408,28
22054,69668,18
22055,9948,35
22056,13436,18
22057,124963,80
22058,257095,16
22059,157,12
22060,152736,80
22061,131737,80
22062,35856,18
22063,30054,28
22064,18,12
22065,28120,80
22066,39101,28
22067,45576,99
22068,176,27
22069,115972,14
22070,54690,10749
22071,62213,35
22072,78568,10769
22073,112558,18
22074,49521,878
22075,113148,18
22076,402672,12
22077,11618,27
22078,15371,16
22079,351242,18
22080,47324,18
22081,6980,18
22082,36253,35
22083,79054,878
22084,18492,10769
22085,21142,12
22086,22752,35
22087,305147,18
22088,209401,18
22089,17082,53
22090,22939,35
22091,287170,10749
22092,66193,28
22093,29224,35
22094,152570,10749
22095,21135,10749
22096,68247,37
22097,3078,10749
22098,11614,18
22099,222487,18
22100,376047,18
22101,440777,28
22102,157843,18
22103,69165,27
22104,50531,35
22105,264393,18
22106,205481,53
22107,308640,18
22108,434873,35
22109,9314,18
22110,42641,10749
22111,238456,99
22112,70734,18
22113,65973,16
22114,167810,14
22115,72856,18
22116,810,35
22117,20704,35
22118,20561,10769
22119,7445,10752
22120,34518,35
22121,37718,14
22122,39230,10752
22123,28363,9648
22124,11688,14
22125,16177,35
22126,43648,35
22127,40095,18
22128,2295,35
22129,50374,53
22130,16281,14
22131,27805,10402
22132,342917,28
22133,141733,80
22134,84903,18
22135,177474,10749
22136,38326,9648
22137,23069,12
22138,235,18
22139,31472,27
22140,377362,14
22141,337549,10770
22142,413421,35
22143,25921,10402
22144,44682,27
22145,419459,35
22146,10473,28
22147,61699,99
22148,88486,27
22149,15934,36
22150,343795,18
22151,21198,27
22152,258585,18
22153,222461,53
22154,13766,12
22155,29787,878
22156,2144,35
22157,86261,18
22158,8929,10752
22159,71701,27
22160,134806,10770
22161,1481,18
22162,26687,9648
22163,8014,10749
22164,49524,28
22165,9977,18
22166,18040,53
22167,15559,99
22168,93863,18
22169,3144,27
22170,47119,18
22171,38322,28
22172,4538,18
22173,243935,18
22174,81312,10749
22175,93856,27
22176,91691,27
22177,391375,35
22178,16820,35
22179,9959,53
22180,124680,18
22181,114790,35
22182,2897,10751
22183,95627,53
22184,10866,9648
22185,1361,14
22186,45243,35
22187,73775,10749
22188,31162,28
22189,662,878
22190,62855,878
22191,278939,80
22192,149910,10751
22193,79783,12
22194,51406,35
22195,9598,35
22196,136582,18
22197,84971,18
22198,26963,16
22199,59249,10749
22200,9877,27
22201,35626,27
22202,28973,35
22203,188468,35
22204,40490,35
22205,78096,18
22206,167073,18
22207,70585,35
22208,38010,35
22209,30198,878
22210,10364,10752
22211,42641,18
22212,32233,18
22213,38978,37
22214,209921,16
22215,149868,53
22216,10804,35
22217,18731,10769
22218,139519,53
22219,31005,18
22220,111839,10749
22221,334298,35
22222,78339,878
22223,28263,28
22224,289232,18
22225,68050,80
22226,20481,27
22227,30973,18
22228,38404,35
22229,9296,18
22230,83831,37
22231,47795,18
22232,95037,35
22233,107028,10749
22234,31299,18
22235,30995,27
22236,16331,10770
22237,49717,10749
22238,10193,35
22239,11535,28
22240,239534,10749
22241,57203,27
22242,205864,18
22243,43878,10749
22244,8199,18
22245,31512,18
22246,365339,53
22247,16154,9648
22248,55624,10769
22249,43200,35
22250,2566,18
22251,82469,28
22252,332788,35
22253,2963,878
22254,19823,53
22255,302026,28
22256,90034,10751
22257,1647,28
22258,15263,37
22259,910,80
22260,88529,28
22261,10821,36
22262,105703,18
22263,77625,80
22264,347945,9648
22265,125727,28
22266,393659,10770
22267,69065,18
22268,336885,18
22269,274990,18
22270,10643,28
22271,5559,12
22272,26283,18
22273,18098,14
22274,254446,99
22275,50526,10769
22276,57011,53
22277,43902,10749
22278,5721,10749
22279,39936,35
22280,24739,10749
22281,25655,28
22282,9396,12
22283,3048,99
22284,18557,27
22285,10889,53
22286,213443,10749
22287,844,878
22288,35026,37
22289,362974,53
22290,35652,10749
22291,286940,16
22292,75595,18
22293,298396,35
22294,157305,35
22295,55257,10749
22296,10916,18
22297,16962,14
22298,27052,10752
22299,98644,10749
22300,1624,35
22301,3028,878
22302,30994,18
22303,13681,10751
22304,221732,12
22305,274127,10749
22306,12499,10751
22307,120370,18
22308,24411,28
22309,300601,35
22310,215999,80
22311,213681,35
22312,73262,878
22313,13163,10749
22314,13972,10749
22315,382155,18
22316,352025,35
22317,468707,10749
22318,630,10751
22319,73872,18
22320,263627,35
22321,9034,18
22322,208091,35
22323,9987,27
22324,12412,18
22325,262542,878
22326,18111,27
22327,425841,35
22328,52045,18
22329,74924,35
22330,336167,27
22331,290762,35
22332,78362,18
22333,112503,37
22334,267579,18
22335,144229,53
22336,64786,10749
22337,16873,28
22338,34127,10402
22339,26326,35
22340,336882,53
22341,59930,35
22342,73027,18
22343,74879,18
22344,14642,878
22345,51434,18
22346,143073,10749
22347,56527,53
22348,435,53
22349,51120,10751
22350,5646,37
22351,215061,16
22352,67377,10752
22353,82941,18
22354,90956,9648
22355,73424,35
22356,61985,37
22357,2274,18
22358,82492,53
22359,171759,10751
22360,27317,35
22361,1956,18
22362,32834,18
22363,714,28
22364,18927,28
22365,8869,35
22366,391778,18
22367,70881,18
22368,49876,18
22369,1483,27
22370,43811,18
22371,11576,28
22372,73690,16
22373,82153,10402
22374,9835,80
22375,80468,53
22376,108788,27
22377,219233,18
22378,41852,35
22379,129542,18
22380,120977,18
22381,58251,18
22382,14293,35
22383,205943,9648
22384,277967,80
22385,28741,53
22386,120528,99
22387,363807,35
22388,35569,18
22389,106020,35
22390,45184,10749
22391,9080,35
22392,92769,18
22393,229134,18
22394,42218,878
22395,26941,10749
22396,403119,53
22397,108501,28
22398,38547,35
22399,43743,18
22400,115626,10751
22401,76312,18
22402,17796,35
22403,310001,35
22404,86413,18
22405,72207,35
22406,24123,10749
22407,167956,28
22408,89242,18
22409,101908,18
22410,284246,99
22411,24801,10749
22412,12249,35
22413,211088,18
22414,84944,14
22415,210052,10752
22416,17100,27
22417,112961,35
22418,18843,14
22419,403330,10751
22420,162374,35
22421,65089,10749
22422,42501,10749
22423,364810,18
22424,15457,18
22425,10013,18
22426,92950,18
22427,37958,28
22428,189696,16
22429,49060,80
22430,14534,18
22431,26518,18
22432,103073,10769
22433,41552,80
22434,341490,18
22435,43868,10749
22436,417820,18
22437,38034,28
22438,89591,53
22439,29054,35
22440,150657,35
22441,258363,18
22442,121940,28
22443,63186,18
22444,456101,9648
22445,69775,80
22446,10396,80
22447,6935,80
22448,177572,35
22449,191312,27
22450,63194,99
22451,90110,16
22452,32904,27
22453,22448,10749
22454,316654,80
22455,48281,18
22456,10915,35
22457,49588,35
22458,44593,35
22459,119010,9648
22460,13072,18
22461,356900,18
22462,40041,878
22463,390547,35
22464,60784,18
22465,37789,10769
22466,69065,28
22467,32227,35
22468,53423,10752
22469,118180,99
22470,2721,53
22471,10344,27
22472,8277,35
22473,125943,35
22474,24584,10749
22475,123611,35
22476,58462,10749
22477,49787,53
22478,365339,878
22479,209032,35
22480,26119,12
22481,8886,18
22482,41923,16
22483,99453,10769
22484,248698,18
22485,14615,18
22486,204255,35
22487,17258,10749
22488,286372,27
22489,209209,16
22490,112456,28
22491,57683,80
22492,18939,878
22493,15019,18
22494,43342,18
22495,14128,10749
22496,11458,53
22497,248417,12
22498,273404,9648
22499,10539,12
22500,81538,99
22501,323679,35
22502,43753,9648
22503,84575,35
22504,6589,28
22505,12540,35
22506,21191,80
22507,82598,36
22508,89116,18
22509,14400,18
22510,10154,80
22511,182127,28
22512,31675,36
22513,39493,10769
22514,159824,10751
22515,101217,35
22516,47201,28
22517,63291,35
22518,20444,35
22519,18774,18
22520,289723,18
22521,188765,18
22522,301228,9648
22523,17074,28
22524,4960,18
22525,10910,10402
22526,314283,35
22527,44669,80
22528,17845,9648
22529,245917,35
22530,5172,878
22531,22582,16
22532,44657,12
22533,52735,10749
22534,140470,28
22535,10047,36
22536,42619,18
22537,31921,10749
22538,41078,14
22539,13957,10749
22540,30641,10770
22541,51786,12
22542,220976,18
22543,14703,18
22544,46827,36
22545,23524,99
22546,72640,16
22547,191820,18
22548,243683,10749
22549,116236,18
22550,11706,18
22551,172548,18
22552,7305,18
22553,115161,10770
22554,70122,12
22555,283686,53
22556,32044,18
22557,13506,36
22558,26326,10402
22559,166027,18
22560,115239,18
22561,153717,14
22562,41714,18
22563,36527,18
22564,240832,28
22565,22803,80
22566,19545,28
22567,441881,36
22568,23518,18
22569,2105,35
22570,374247,14
22571,69266,10770
22572,45610,53
22573,29695,18
22574,21708,35
22575,205361,36
22576,32928,12
22577,315362,80
22578,57278,14
22579,316268,27
22580,17046,14
22581,314285,35
22582,120370,878
22583,43849,35
22584,183412,27
22585,20174,18
22586,190853,18
22587,77625,53
22588,203351,28
22589,13318,18
22590,40208,10402
22591,26880,10749
22592,111759,37
22593,120172,18
22594,96921,18
22595,316268,53
22596,417936,10770
22597,50364,35
22598,12994,878
22599,15414,53
22600,246355,27
22601,112991,18
22602,9403,18
22603,280422,80
22604,39839,10769
22605,78233,35
22606,62143,35
22607,1251,10752
22608,86727,10752
22609,39979,10769
22610,24978,28
22611,60160,27
22612,75174,18
22613,422548,35
22614,68737,14
22615,61533,18
22616,340101,10752
22617,68472,80
22618,24810,18
22619,814,35
22620,45069,10770
22621,17236,10749
22622,17820,10402
22623,413052,53
22624,91443,53
22625,28480,14
22626,12912,35
22627,33563,35
22628,46729,35
22629,452142,80
22630,341420,27
22631,76203,36
22632,45874,37
22633,15916,18
22634,69635,10751
22635,15020,18
22636,47065,53
22637,66526,53
22638,96118,35
22639,334299,35
22640,220820,80
22641,30680,53
22642,2662,27
22643,54155,35
22644,37084,53
22645,351901,28
22646,332839,53
22647,53211,16
22648,84071,80
22649,13440,9648
22650,38244,18
22651,42191,80
22652,51601,18
22653,390357,35
22654,40130,9648
22655,19108,12
22656,169656,35
22657,289190,10749
22658,1995,53
22659,120615,37
22660,82,28
22661,34806,35
22662,18447,18
22663,112304,28
22664,88273,18
22665,52302,27
22666,52034,28
22667,3173,28
22668,145220,80
22669,32235,14
22670,371942,10770
22671,13285,14
22672,41689,18
22673,22881,18
22674,5721,35
22675,167,878
22676,19995,14
22677,57770,12
22678,40850,53
22679,251232,12
22680,87123,80
22681,27283,18
22682,241258,27
22683,285840,27
22684,23289,35
22685,31048,18
22686,27526,53
22687,14087,10752
22688,64850,35
22689,413337,18
22690,79120,18
22691,89242,12
22692,17711,12
22693,57011,28
22694,396643,14
22695,49524,14
22696,31306,18
22697,10145,53
22698,10311,18
22699,50166,16
22700,30330,35
22701,122019,18
22702,40085,10749
22703,58832,35
22704,13728,35
22705,10871,12
22706,29168,27
22707,35337,35
22708,17111,27
22709,358724,18
22710,37923,10749
22711,75137,28
22712,17339,28
22713,13912,35
22714,81549,18
22715,254679,36
22716,397717,18
22717,37590,18
22718,104471,27
22719,308671,18
22720,458618,99
22721,86254,53
22722,52808,28
22723,13763,10749
22724,66247,35
22725,10652,28
22726,44257,10402
22727,28134,35
22728,15019,35
22729,50761,35
22730,7288,53
22731,14016,53
22732,3701,80
22733,53150,878
22734,59722,878
22735,84942,27
22736,258509,12
22737,20372,53
22738,62720,53
22739,37315,35
22740,306555,18
22741,411741,18
22742,209410,18
22743,62289,28
22744,399106,16
22745,28063,878
22746,132939,37
22747,82485,28
22748,29054,12
22749,62837,10751
22750,184802,35
22751,71945,9648
22752,192133,18
22753,291865,27
22754,172008,18
22755,44502,18
22756,32657,14
22757,13393,35
22758,334557,53
22759,24238,16
22760,21214,35
22761,966,37
22762,2734,36
22763,69075,27
22764,254047,10749
22765,27112,18
22766,19731,35
22767,20879,10749
22768,4011,35
22769,79775,10770
22770,42614,18
22771,69404,18
22772,30637,27
22773,7085,37
22774,351211,53
22775,9495,28
22776,166621,18
22777,9354,12
22778,253337,10751
22779,18143,10749
22780,11545,18
22781,212996,18
22782,114284,35
22783,9778,10749
22784,377428,10749
22785,333385,35
22786,31945,18
22787,3577,53
22788,52612,35
22789,85743,18
22790,4703,10749
22791,42521,16
22792,56596,18
22793,20934,14
22794,148284,878
22795,151937,10770
22796,47231,18
22797,367882,53
22798,43915,35
22799,126090,35
22800,288101,99
22801,34774,10751
22802,16074,28
22803,64928,10749
22804,21671,35
22805,2397,878
22806,169,878
22807,55152,27
22808,254420,18
22809,361380,16
22810,17137,18
22811,48775,80
22812,345915,28
22813,156360,10749
22814,204712,16
22815,64847,18
22816,13516,99
22817,47412,10770
22818,3597,9648
22819,12683,14
22820,128246,10749
22821,66949,36
22822,8491,35
22823,63706,878
22824,1482,18
22825,16659,18
22826,209406,10749
22827,227257,14
22828,51875,80
22829,38761,878
22830,70086,99
22831,4550,18
22832,18392,53
22833,67025,10749
22834,264397,878
22835,10265,53
22836,192137,18
22837,54660,35
22838,27358,878
22839,31532,10402
22840,6948,9648
22841,104462,35
22842,28345,10402
22843,20424,53
22844,354296,35
22845,578,53
22846,329690,35
22847,9945,27
22848,33534,14
22849,330333,35
22850,77056,10749
22851,18633,18
22852,38742,35
22853,62034,10749
22854,127424,18
22855,120457,35
22856,9639,18
22857,3064,14
22858,92968,878
22859,42966,18
22860,44754,18
22861,118794,16
22862,116973,12
22863,1396,36
22864,8985,35
